-0.727564258,-0.69792678,-0.604362634,-5.946138227,-2.008215462,-0.728644053,-0.706995637,-0.600930558,-5.719674359,-11.06954206,-0.727840337,-0.707243449,-0.600584163,-5.76679822,-1.377430602,-0.728832421,-0.708202839,-0.60111426,-5.921884081,-2.418680805
-0.72784962,-0.694695933,-0.603197594,-6.137013997,-3.084682493,-0.728820791,-0.708506829,-0.601076127,-5.718932527,-11.06006562,-0.728088726,-0.708702206,-0.600869919,-5.786705424,-1.417819553,-0.728713809,-0.706739124,-0.601036264,-5.885492432,-2.205072305
-0.920532937,-0.702432065,-0.616267194,-6.099436254,-0.257501892,-0.728762646,-0.708429147,-0.601133328,-5.922788396,-11.03388644,-0.728555711,-0.707272222,-0.600968679,-5.812634412,-1.440526689,-0.72888825,-0.70672365,-0.601018933,-5.767075008,-2.07739857
-0.728376757,-0.696849319,-0.601594677,-3.874886495,-0.272028728,-0.728727762,-0.706909379,-0.601048396,-5.887224129,-11.00811279,-0.728871965,-0.707515762,-0.600899372,-5.718105719,-1.351826434,-0.728972006,-0.708327072,-0.601086526,-5.780771857,-4.512822016
-0.706513695,-0.636096708,-0.580700317,-3.062916118,-1.606049448,-0.728837073,-0.706907167,-0.600994672,-5.767886073,-10.98274957,-0.728574308,-0.709228827,-0.600842201,-5.72662366,-1.314881944,-0.728604529,-0.706785551,-0.600951351,-5.811234583,-5.419557462
-0.723294692,-0.692375618,-0.596841716,-3.97237726,-3.999774226,-0.728834747,-0.70845578,-0.601031065,-5.778471009,-10.89454773,-0.728221104,-0.708982102,-0.600911499,-5.89499423,-1.206492488,-0.728785903,-0.706721439,-0.601005069,-5.717011033,-6.30921669
-0.728727762,-0.697482923,-0.595655568,-4.37148642,-4.469453261,-0.728518519,-0.706977942,-0.600953084,-5.811828326,-10.81377281,-0.728548737,-0.707194761,-0.600989473,-5.868137635,-1.161422271,-0.729011563,-0.708293792,-0.601112526,-5.725258094,-7.116327779
-0.728390699,-0.699806827,-0.596860597,-4.293522895,-5.143049489,-0.728762646,-0.706878418,-0.600992939,-5.715652749,-10.74771751,-0.729037161,-0.707358553,-0.601006802,-5.758192125,-0.877761178,-0.728830095,-0.708251641,-0.60111946,-5.907651366,-7.526911742
-0.728611504,-0.698282193,-0.597329456,-4.404954841,-5.873326469,-0.72898364,-0.708431367,-0.601096926,-5.727568896,-10.6076742,-0.728818465,-0.709053215,-0.600921895,-5.777988855,-3.498200192,-0.728690556,-0.706717018,-0.601037997,-5.899636349,-7.462641879
-0.728709159,-0.699050356,-0.597212623,-4.551145334,-6.624266904,-0.728732413,-0.708342604,-0.601070927,-5.911350152,-10.35946788,-0.728144459,-0.707433829,-0.600778111,-5.804595781,-3.427450174,-0.728883597,-0.706661758,-0.6010172,-5.758550649,-6.210286059
-0.728704508,-0.699156791,-0.595530628,-4.637634408,-7.374543494,-0.728613829,-0.706845249,-0.601031065,-5.901750952,-10.19325784,-0.728476683,-0.707123951,-0.600946153,-5.721260114,-6.527568296,-0.728985967,-0.70833151,-0.601086526,-5.786926061,-6.528176018
-0.725410381,-0.700296627,-0.594481186,-2.519347847,-8.113025616,-0.728862661,-0.706834193,-0.601020666,-5.759430785,-10.07265685,-0.729020871,-0.708688882,-0.601143729,-5.710529224,-6.793117481,-0.728609179,-0.706840827,-0.600953084,-5.808669174,-6.422409404
-0.28218642,-0.279450421,-0.307431541,-0.909999566,-8.113391411,-0.728967352,-0.708451341,-0.60107786,-5.788068252,-9.77302138,-0.728757994,-0.708759947,-0.601050129,-5.897322801,-6.718955264,-0.728767297,-0.70672586,-0.600989473,-5.717844829,-6.091097509
-0.631084912,-0.647196403,-0.548431534,-1.069473249,-8.115893145,-0.728562684,-0.706944765,-0.600942687,-5.80955624,-9.584148928,-0.728374433,-0.707221317,-0.600901104,-5.894772624,-6.568240725,-0.728992947,-0.708222803,-0.601105593,-5.720611422,-6.075079569
-0.715526403,-0.670561439,-0.591215811,-1.424405772,-8.118320397,-0.728702182,-0.706814293,-0.600972144,-5.71953773,-9.454934225,-0.728565009,-0.707101825,-0.600972144,-5.779499654,-5.895690467,-0.728841725,-0.708225021,-0.601131594,-5.916511714,-5.530460736
-0.739577977,-0.698748571,-0.596536299,-1.719321489,-7.885479086,-0.728981313,-0.708380326,-0.601112526,-5.719578714,-9.228885283,-0.728892902,-0.708622268,-0.60108826,-5.78021121,-5.094218147,-0.728702182,-0.706734703,-0.601029332,-5.886233742,-5.52395278
-0.72312937,-0.695162778,-0.587613381,-1.266773034,-8.664901318,-0.728827769,-0.708353698,-0.601122927,-5.91769585,-8.89618944,-0.728602204,-0.70722353,-0.60094442,-5.815765812,-4.874938593,-0.728878944,-0.706714807,-0.601018933,-5.767677441,-5.399102214
-0.691465465,-0.650023501,-0.551404973,-1.255128343,-8.673559675,-0.728674279,-0.706823138,-0.601024132,-5.887683283,-8.701155653,-0.72859988,-0.70716378,-0.600906302,-5.716350571,-4.244488732,-0.728965025,-0.708322635,-0.601091726,-5.780407616,-5.096603401
-0.722374743,-0.701782462,-0.595159444,-1.591661651,-5.276561569,-0.728825443,-0.706732492,-0.600991206,-5.766022123,-8.564842324,-0.728753343,-0.708640031,-0.601051862,-5.733523699,-3.903065667,-0.728609179,-0.706785551,-0.600953084,-5.813368519,-4.832647214
-0.721960142,-0.697030872,-0.595830201,-2.296344999,-5.943522034,-0.728941759,-0.708402517,-0.60108826,-5.780766614,-8.244363691,-0.728569658,-0.707095187,-0.600984274,-5.782645047,-3.811876198,-0.728790554,-0.706730282,-0.600994672,-5.713867014,-4.730760327
-0.55705013,-0.466880254,-0.154502593,-2.882470194,-6.636609924,-0.72859523,-0.706916014,-0.600951351,-5.812287555,-8.047120416,-0.728911514,-0.708546786,-0.601122927,-5.841924116,-2.892464432,-0.729009236,-0.708293792,-0.60111426,-5.725029764,-4.552342817
-0.722897567,-0.698926577,-0.595597372,-0.750941129,-7.276986236,-0.728755669,-0.706812082,-0.600979076,-5.712910739,-7.914470394,-0.728641728,-0.707099612,-0.600961747,-5.824421511,-2.790107153,-0.728827769,-0.708242767,-0.60111946,-5.912772448,-4.210835451
-0.516475463,-0.49014451,-0.58315321,-0.692204552,-7.949523573,-0.728960372,-0.708342604,-0.601107326,-5.728274531,-7.704626452,-0.728671954,-0.707070851,-0.600940955,-5.743520388,-2.603982083,-0.72868358,-0.706639655,-0.601015467,-5.889875132,-3.999262326
-0.362784543,-0.410747616,-0.279920118,-1.623578176,-8.60868902,-0.728795206,-0.708282699,-0.60110906,-5.90837876,-7.358588361,-0.728823117,-0.708566765,-0.601058795,-5.766623097,-2.346676514,-0.728897555,-0.706697123,-0.601037997,-5.760225185,-3.849314158
-0.567425119,-0.591673524,-0.542584426,-0.564617556,-8.598887361,-0.728692881,-0.706801027,-0.601034531,-5.89272557,-7.151674148,-0.728574308,-0.706993425,-0.600956549,-5.804388128,-2.104703451,-0.728969679,-0.708342604,-0.601074393,-5.784386227,-3.54156764
-0.721614562,-0.666051209,-0.69369509,-0.758281728,-8.598975321,-0.728881271,-0.706787762,-0.6010172,-5.757930888,-6.482830504,-0.728774274,-0.706984578,-0.600977343,-5.713867014,-2.010182345,-0.72859523,-0.70682756,-0.600947885,-5.805474558,-3.345293192
-0.809993444,-0.780735157,-0.748111251,-0.942908518,-8.598908056,-0.728953392,-0.708391421,-0.60107786,-5.78922682,-5.66931437,-0.728890576,-0.708560105,-0.601065727,-5.718310003,-1.774316042,-0.728757994,-0.706708176,-0.600994672,-5.720495034,-3.224938136
-0.873910822,-0.803078055,-0.79596417,-0.850239127,-8.598465056,-0.728574308,-0.70684746,-0.600942687,-5.8082724,-5.464824916,-0.728681255,-0.708469096,-0.601079593,-5.883797521,-1.49782151,-0.729004582,-0.708240549,-0.601112526,-5.718121604,-6.308937083
-0.872862793,-0.823798734,-0.790651229,-0.891908764,-8.597843549,-0.728764971,-0.706781129,-0.600999871,-5.718600706,-5.34323505,-0.728616153,-0.706887264,-0.601037997,-5.885338985,-1.295577491,-0.728841725,-0.708260514,-0.601117727,-5.916622813,-6.742398213
-0.848519828,-0.844475708,-0.747467349,-0.835046686,-8.590398216,-0.729004582,-0.708344823,-0.601112526,-5.719485367,-5.12361067,-0.728867313,-0.706878418,-0.601015467,-5.761632688,-0.957578073,-0.728697532,-0.706736913,-0.601029332,-5.888956033,-6.684720459
-0.798772256,-0.821195654,-0.689030696,-0.709589163,-8.566297355,-0.728816139,-0.708304885,-0.60111426,-5.919716323,-4.779225285,-0.728911514,-0.708551225,-0.601055328,-5.790133939,-1.700858944,-0.728883597,-0.706705965,-0.601025865,-5.764373091,-6.555591362
-0.758560612,-0.771835847,-0.638394917,-0.766247708,-8.565038492,-0.728664979,-0.706765653,-0.601031065,-5.886986364,-4.56704353,-0.728495276,-0.707037667,-0.600921895,-5.809928957,-1.547911352,-0.728969679,-0.708269388,-0.60107266,-5.78267401,-5.570811539
-0.737221533,-0.747678638,-0.612802445,-1.202196675,-8.558229478,-0.728862661,-0.706710386,-0.601013734,-5.7663821,-4.418356355,-0.728690556,-0.706898321,-0.600989473,-5.721273829,-1.444249162,-0.728623128,-0.706816504,-0.60097561,-5.814129345,-5.760748083
-0.726933878,-0.732295707,-0.607325905,-1.657153102,-8.564332381,-0.728974333,-0.708375888,-0.601084793,-5.779850054,-3.595017554,-0.728981313,-0.708404736,-0.601105593,-5.717769994,-1.287536344,-0.728778925,-0.706739124,-0.60098774,-5.713227019,-5.717962777
-0.724580373,-0.72370827,-0.603907059,-2.056860286,-7.94943852,-0.728597555,-0.706882841,-0.600949618,-5.811065894,-3.395062589,-0.728809161,-0.70842027,-0.601117727,-5.921894965,-1.043576544,-0.729002255,-0.708282699,-0.601112526,-5.727209557,-6.972092081
-0.723260244,-0.716716867,-0.601228679,-2.423172788,-8.375508544,-0.728751017,-0.706770075,-0.600984274,-5.714393189,-2.755881283,-0.728630103,-0.706904956,-0.601006802,-5.899739766,-0.941862589,-0.728823117,-0.708240549,-0.601126394,-5.906361222,-7.857322768
-0.733342687,-0.719954582,-0.604076317,-2.726285912,-8.375305469,-0.728974333,-0.708251641,-0.601095193,-5.726098645,-2.032143728,-0.728811487,-0.706858517,-0.601010268,-5.771509814,-0.927000571,-0.728695207,-0.70667723,-0.601027599,-5.895618744,-8.780363089
-0.737634354,-0.722283085,-0.602960783,-3.110099104,-8.374967564,-0.728832421,-0.70826717,-0.601131594,-5.907732128,-1.706083052,-0.728934779,-0.708449122,-0.601089993,-5.78410347,-0.715104763,-0.728899881,-0.706710386,-0.601027599,-5.757470994,-8.773299587
-0.736742773,-0.721305833,-0.59855293,-3.431632806,-8.374384061,-0.728692881,-0.706772285,-0.601025865,-5.898012481,-1.516919319,-0.728585931,-0.70691159,-0.600942687,-5.814052919,-0.697498072,-0.728976659,-0.708342604,-0.60108306,-5.787404936,-8.746046857
-0.732922183,-0.718314544,-0.595900417,-3.770351428,-8.373404059,-0.728867313,-0.706747967,-0.601012001,-5.757806544,-1.409585093,-0.728741715,-0.706869573,-0.600972144,-5.71435944,-0.756939617,-0.728604529,-0.706825349,-0.600956549,-5.807663972,-8.718185151
-0.729889728,-0.714760089,-0.594382184,-4.109397923,-8.371805269,-0.728948739,-0.708353698,-0.601084793,-5.790455497,-1.161857054,-0.728941759,-0.70842249,-0.60109346,-5.728576632,-0.793290131,-0.72876032,-0.706661758,-0.600979076,-5.718216928,-8.691888257
-0.725378073,-0.713631117,-0.597324301,-4.265831676,-8.369190886,-0.72859523,-0.70680766,-0.600946153,-5.810301993,-1.042098335,-0.728783577,-0.708353698,-0.60110906,-5.905497427,-0.681360772,-0.729016217,-0.708258296,-0.601126394,-5.719184972,-8.628913658
-0.725145067,-0.709969843,-0.597776459,-4.49354097,-8.364848133,-0.728783577,-0.706761231,-0.600991206,-5.718398556,-1.015961712,-0.728660328,-0.706728071,-0.601003336,-5.892963104,-0.667323248,-0.728832421,-0.708260514,-0.601112526,-5.916794895,-8.490294901
-0.726954722,-0.709022102,-0.599531089,-4.763792867,-8.357617598,-0.728999928,-0.708324854,-0.601107326,-5.721150408,-0.926398943,-0.728862661,-0.706812082,-0.601020666,-5.758105028,-0.751658843,-0.728690556,-0.706730282,-0.601025865,-5.888163065,-8.380495537
-0.726750961,-0.709102113,-0.60033666,-5.042649439,-8.345703105,-0.728816139,-0.708273825,-0.60111426,-5.916461549,-0.76018018,-0.728920819,-0.708449122,-0.601057061,-5.784790863,-0.656951991,-0.728876618,-0.706701544,-0.601025865,-5.765470062,-8.289862317
-0.725101248,-0.709253284,-0.601048396,-5.348004249,-8.32661595,-0.728674279,-0.706683861,-0.6010172,-5.887066721,-0.720759805,-0.728555711,-0.70692486,-0.600937489,-5.808007154,-0.675260849,-0.728969679,-0.708276044,-0.601074393,-5.781493379,-8.04522942
-0.725364228,-0.70923105,-0.601454139,-5.662151546,-8.296857425,-0.72888825,-0.706719229,-0.601036264,-5.766541904,-0.783229938,-0.728737064,-0.706796605,-0.60098774,-5.717570496,-0.748583241,-0.728623128,-0.706834193,-0.600961747,-5.813422213,-7.878390919
-0.727323122,-0.70932889,-0.601705752,-5.759029142,-8.251583253,-0.728967352,-0.708364793,-0.601074393,-5.778486655,-0.665542228,-0.728981313,-0.708338166,-0.60110386,-5.719562776,-1.602868531,-0.7287766,-0.706741335,-0.600986007,-5.713034083,-7.796447685
-0.728063184,-0.708668897,-0.601050129,-5.967405412,-8.184935208,-0.72859058,-0.706854094,-0.600947885,-5.812327021,-0.679245297,-0.728804509,-0.708351479,-0.601105593,-5.920880283,-1.300556872,-0.729004582,-0.708278262,-0.60111426,-5.728125881,-7.600888976
-0.726940826,-0.708964325,-0.600561657,-5.876109176,-8.092239409,-0.728753343,-0.706739124,-0.600994672,-5.712522993,-0.752520196,-0.728660328,-0.706818715,-0.601020666,-5.887170537,-1.148292908,-0.728823117,-0.70821393,-0.60111946,-5.906186226,-7.242580435
-0.725858322,-0.708902113,-0.600250154,-5.767176626,-7.97180302,-0.728997601,-0.70826717,-0.601110793,-5.726869038,-0.747440642,-0.728860334,-0.70678334,-0.601020666,-5.764562461,-1.089517004,-0.728704508,-0.706697123,-0.60103973,-5.892111975,-7.033288659
-0.726767166,-0.709744957,-0.600876849,-5.799872104,-7.41216,-0.728839399,-0.708278262,-0.601121193,-5.909378717,-0.650258307,-0.728951065,-0.708351479,-0.601067461,-5.781477624,-4.472355924,-0.728895229,-0.706717018,-0.601022399,-5.759515651,-6.886651705
-0.727847299,-0.708597846,-0.600982541,-5.874076532,-4.098271487,-0.728695207,-0.70675681,-0.601031065,-5.89251529,-0.649835359,-0.72859988,-0.70689611,-0.600965213,-5.814140668,-4.27610943,-0.728972006,-0.708338166,-0.601084793,-5.785542952,-6.568626585
-0.727998175,-0.7087866,-0.600888976,-5.766595185,-4.054962969,-0.728878944,-0.70672586,-0.601024132,-5.758533214,-0.741137728,-0.728751017,-0.706812082,-0.600980809,-5.71227439,-4.157125647,-0.728604529,-0.706825349,-0.600965213,-5.807192887,-6.371570197
-0.727501642,-0.710268387,-0.600727884,-5.822812808,-0.024656898,-0.728960372,-0.708289355,-0.601074393,-5.786020304,-0.656258673,-0.728981313,-0.70834926,-0.601110793,-5.732201931,-3.621934762,-0.728771948,-0.706694913,-0.600991206,-5.71853937,-6.235181497
-0.727221144,-0.708693323,-0.600930558,-5.869203231,-0.255405072,-0.728616153,-0.706829771,-0.600973877,-5.80816349,-0.673793217,-0.728809161,-0.708304885,-0.60112466,-5.905731566,-3.281761625,-0.729016217,-0.708278262,-0.601122927,-5.717382418,-6.022132416
-0.728146781,-0.708611167,-0.601079593,-5.76715376,-1.134500423,-0.728771948,-0.70675681,-0.600986007,-5.718712043,-0.749065493,-0.728676604,-0.706743545,-0.601022399,-5.89741881,-3.067970904,-0.728837073,-0.708260514,-0.601121193,-5.921448938,-5.682519595
